code	lc	product_name_bg	product_name_cs	product_name_de	product_name_en	product_name_es	product_name_et	product_name_fr	product_name_hr	product_name_hu	product_name_it	product_name_lt	product_name_lv	product_name_nl	product_name_pl	product_name_pt	product_name_ro	product_name_ru	product_name_sk	product_name_sl	product_name_sr	generic_name_bg	generic_name_cs	generic_name_de	generic_name_en	generic_name_es	generic_name_et	generic_name_fr	generic_name_hu	generic_name_it	generic_name_lt	generic_name_lv	generic_name_nl	generic_name_pl	generic_name_pt	generic_name_ro	generic_name_sk	generic_name_sl	generic_name_sr	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	origin_es	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ar	ingredients_text_bg	ingredients_text_cs	ingredients_text_da	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_et	ingredients_text_fi	ingredients_text_fr	ingredients_text_hr	ingredients_text_hu	ingredients_text_it	ingredients_text_lt	ingredients_text_lv	ingredients_text_nl	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_ru	ingredients_text_sk	ingredients_text_sl	ingredients_text_sr	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	iron_value	iron_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	cocoa_value	cocoa_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
7622210710390	sr																				Waves with cookie pieces																		"Mlečna čokolada sa alpskim mlekom"	81 g	20.25 g	en:Plastic, en:pp-polypropylene	en:plastic,en:pp-polypropylene	Milka	milka		en:Snacks, en:Sweet snacks, en:Cocoa and its products, en:Confectioneries, en:Bars, en:Chocolate candies, en:Chocolates, en:Milk chocolates, en:Bars covered with chocolate	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:chocolates,en:milk-chocolates,en:bars-covered-with-chocolate			"Србија"	en:serbia			0							Hungary	hungary																									"šećer, kakao-maslac, obrano _mleko_ u prahu, surutka u prahu (iz _mleka_), kakao-masa, _mlečna_ mast, _pšenično_ brašno (_pšenično_ brašno, kalcijum, gvožđe, niacin, tiamin), _pšenično_ brašno od celog zrna, biljna ulja (palmino, kokosovo), punomasno _mleko_ u prahu, emulgator (_sojin_ lecitin), _pšenično_ brašno, glukozni sirup, sredstva za dizanje testa (E500ii, E334), ekstrakt _ječmenog_ slada, sladno _pšenično_ brašno, so, arome, melasa, repično ulje, _pšenični_ skrob, _ječmeni_ slad, sredstvo za glaziranje (E414), modifikovani skrob, _lešnikova_ pasta."		"Pšenica, Mleko, Soja, Ječmeni, Ječmenog, Lešnikova, Mleka, Mlečna"	"en:gluten,en:milk,en:soybeans,sr:ječmeni,sr:ječmenog,sr:lešnikova,sr:mleka,sr:mlečna"				100g	100g	2209	kJ							29	g			17	g			61	g			57	g			1.1	g			5.5	g			0.43	g			0.172	g					2209	kJ																									30				en:pp-polypropylene															en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	26	d	25		31004	-5	-8	0	0								
42343561	de			"Milka Pudding & Haselnuss Soße"				Crème Milka et Sauce Noisette																"Schokoladenpudding & Soße mit Haselnussgeschmack"				Crème chocolat et sauce saveur de noisette. Crème Milka et Sauce Noisette												150 g	150 g	Kunststoff, Frisch, en:pp-polypropylene, 05	en:plastic,en:fresh,en:pp-polypropylene,de:05	Milka	milka		Milchprodukte, Desserts, Milchnachspeisen, Schokoladendesserts, Cremedesserts, Gekühlte Nahrungsmittel, en:Chocolate creamy puddings, Gekühlte Dessertcremes, en:Refrigerated chocolate creamy puddings	en:dairies,en:desserts,en:dairy-desserts,en:chocolate-desserts,en:creamy-puddings,en:refrigerated-foods,en:chocolate-creamy-puddings,en:refrigerated-creamy-puddings,en:refrigerated-chocolate-creamy-puddings	Hergestellt in Deutschland, Neu	en:made-in-germany,en:new	Deutschland	en:germany	REWE	rewe	0							Allemagne	allemagne	DE BY 718 EC,DE SN 016 EC	de-by-718-ec,de-sn-016-ec					"_Magermilch_, Zucker, _Schlagsahne_, Milchschokolade (Zucker, Kakaobutter, _Magermilchpulver_, Kakaomasse, _Süßmolkenpulver_, _Milchfett_, Emulgator: Lecithine (aus _Soja_), _Haselnusspaste_, Aroma), modifizierte Stärke, fettarmer Kakao, _Haselnussmark_, Schokolade (enthält Lecithine (aus _Soja_)), Stabilisator Natriumphosphate, Verdickungsmittel Carrageen, Speisesalz, Karamellzuckersirup, Aroma (enthält _Milch_)."					_Lait_ écrémé, sucre, _crème_ fouettée, chocolat au lait (sucre, beurre de cacao, _lait_ écrémé en poudre, pâte de cacao, _lactosérum_ en poudre, _lait_ écrémé, émulsifiant : lécithine (de _soja_), pâte de _noisette_, arôme, amidon modifié, cacao maigre, _noisette_, chocolat (contient de la lécithine), stabilisant phosphate de sodium, épaississant carraghénane, sel de table, sirop de sucre caramelisé, arôme (contient _lait_).															"Milch, Schalenfrüchte, Soja, Fruits à coque"	"en:milk,en:nuts,en:soybeans,de:fruits-à-coque"	Schalenfrüchte	en:nuts		100g	100g					149	kcal			5.6	g			3.5	g			20.8	g			17.6	g							3.6	g			0.28	g			0.112	g					149	kcal																													en:pp-polypropylene															en:dairy-desserts	en:milk-and-dairy-products,en:dairy-desserts	4	en:4-ultra-processed-food-and-drink-products	c	6	b	70		39200	-5	-8	0	0								App - yuka, Apps
42343554	de			Pudding																				Schokopudding																150		Metall, Kunststoff, Kanne, Wiederverwertbare Metalle, Aluminium, Deckel	en:metal,en:plastic,en:pot,en:recyclable-metals,en:aluminium,en:lid	Milka	milka		Milchprodukte, Desserts, Milchnachspeisen, Puddings, Schokoladendesserts, Cremedesserts, en:Chocolate creamy puddings, Gekühlte Dessertcremes, en:Refrigerated chocolate creamy puddings	en:dairies,en:desserts,en:dairy-desserts,en:puddings,en:chocolate-desserts,en:creamy-puddings,en:chocolate-creamy-puddings,en:refrigerated-creamy-puddings,en:refrigerated-chocolate-creamy-puddings			Deutschland	en:germany			0									DE BY 718 EC,DE SN 016 EC	de-by-718-ec,de-sn-016-ec					"Magermilch, Zucker, Schlagsahne, Milchschokolade&quot; (Zucker, Kakaobutter, Magermilchpulver, Kakaomasse, Süßmolkenpulver, Milchfett, Emulgator: Lecithine (aus Soja), Haselnusspaste, Aroma), modifizierte Stärke, fettarmer Kakao&quot;, Schokolade&quot; (enthält Lecithine (ads Soja)), Stabilisator: Natriumphosphate, Verdickungsmittel: Carrageen, Aroma (enthäit Milch). Kann Spuren von anderen Nüssen/Schalenfrüchten enthalten. &quot;Kakao - und Schokoladenerzeugnisse im Endprodukt: 7,8%."																				Milch, Schalenfrüchte	en:milk,en:nuts				100g	100g					137	kcal			4.2	g			2.7	g			20.6	g			17.5	g							3.7	g			0.26	g			0.104	g					137	kcal																												en:lid	en:aluminium					en:pot	en:plastic									en:dairy-desserts	en:milk-and-dairy-products,en:dairy-desserts	4	en:4-ultra-processed-food-and-drink-products	c	5	b	67		39200	-5	-11	1	0								App - yuka, Apps
4007993020042	fr							Crispy Chocolate																				Crème glacée chocolat avec sauce chocolat-noisette 13%, morceaux de chocolat au lait du pays Alpin, billes de riz soufflées chocolaté 5% et morceaux de cookies 5%												480 ml (313 g)	65 g	Plastique, Pot, Surgelé	en:plastic,en:pot,en:frozen	Milka	milka		Desserts, Surgelés, Desserts glacés, Glaces et sorbets, Glaces, Crèmes glacées en pot	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-tubs			France	en:france	Cora	cora	0							Union Européenne	union-europeenne												"_Lait_ écrémé reconstitué, _crème_ 18%, sucre,chocolat au _lait_ du pays Alpin 8% (sucre, beurre de cacao, poudre de _lait_ écrémé, pâte de cacao, lactosérum en poudre (_lait_), beurre concentré (_lait_), pâte de _noisettes_, émulsifiant (lécithine de _soja_), arôme), lactosérum (_lait_), sirop de glucose-fructose, _lait_ écrémé concentré, poudre de cacao maigre 3%, farine de _blé_, sirop de glucose, beurre de cacao, graisse végétale de coco, farien de riz, _lait_ en poudre, émulsifiants (mono- et diglycérides d'acides gras, lécithine de _soja_), stabilisants (farine de graines de caroube, gomme guar, carraghénanes), poudre de _lait_ écrémé, pâte de _noisette_, pâte de cacao, gluten de _blé_, amidon modifié, arôme, farine de malt d'_orge_, sel, extrait de malt d'_orge_, poudre à lever (carbonates de sodium), amidon, agent d'enrobage (shellac), acidifiant (acide tartrique (L+))."															"Gluten, Lait, Fruits à coque, Soja"	en:gluten,en:milk,en:nuts,en:soybeans	"Œufs, Fruits à coque, Arachides"	en:eggs,en:nuts,en:peanuts		100g	100g	1070	kJ							12.2	g			8.1	g			31.8	g			27.1	g			1.3	g			4	g			0.18	g			0.072	g					1070	kJ																												en:pot	en:plastic															en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	16	b	72		39509	-5	-10	1	0								
7622210371638	en				Milka Bubbly Alpine Milk																																			90g		Plastic	en:plastic	Milka,Mondelez International	milka,mondelez-international		Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:confectioneries,en:bars,en:chocolate-candies,en:bars-covered-with-chocolate			Australia, France	en:australia,en:france	Spar	spar	0																milk chocolate - milka bubbly milk ingredients:sugar cocoa butter, skimmed milk powder, cocoa mass whey powder, milk fat hazeinut paste emuisifier soy lecithin, e476), flavor (vanillin) contains min, 30% of cacao solias contains milk and nuts keep it in a dry and cool place																			Milk	en:milk				100g	100g					534	kcal			30	g			18	g			58	g			57	g			1.9	g			6.3	g			0.36	g			0.144	g					534	kcal																													en:plastic															en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	26	unknown				-5	-10	1	0								App - yuka, Apps, App - InFood
4007993017240	fr							Chocolate & Vanilla																				Cônes avec glace												440 ml (4 x 110 ml) - 270 g (4 x 67,5 g)	67,5 g	Carton, Surgelé, Enveloppe papier	en:cardboard,en:frozen,fr:enveloppe-papier	Milka	milka		Desserts, Surgelés, Desserts glacés, Glaces et sorbets, Glaces, Cônes glacés	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-cones	Fabriqué en France	en:made-in-france	France	en:france	Intermarché,Franprix	intermarche,franprix	0																				"_lait_ écrémé reconstitué, chocolat au _lait_ du pays alpin (sucre, _beurre_ de cacao, pâte de cacao, poudre de _lait_ écrémé, _beurre_ concentré, _lactosérum_ en poudre, émulsifiants (lécithine de _soja_, E476)), sucre, graisses végétales (coco, palme), farine de _blé_, chocolat au _lait_ du pays alpin (sucre, _beurre_ de cacao, poudre de _lait_ écrémé, pâte de cacao, _lactosérum_ en poudre, _beurre_ concentré, pâte de noisettes, émulsifiant (lécithine de _soja_), arôme), _lactosérum_, _crème_, _lait_ écrémé concentré, sirop de glucose, poudre de cacao maigre, émulsifiants (mono - et diglycérides d’acides gras, lécithine de _soja_), stabilisants (farine de graines de caroube, gomme guar), concentré de protéines de sérum (_lait_), _lait_ écrémé en poudre, extrait de vanille, sel."															Gluten, Lait, Soja	en:gluten,en:milk,en:soybeans	"Œufs, Fruits à coque, Arachides"	en:eggs,en:nuts,en:peanuts		100g	100g					342	kcal			20.2	g			15.4	g			35.4	g			27.9	g			1.2	g			4	g			0.18	g			0.072	g					342	kcal																												en:envelope	en:paper						en:cardboard								http://www.rr-icecream.fr/nos-marques/milka.aspx	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	e	19	b	71		39509	-5	-1	0	0	-10							App - yuka, Apps
7622210834713	en				Milka wholenut																																					fr:bocal  barquette	fr:bocal-barquette	Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Chocolates with hazelnuts, Milk chocolates with hazelnuts	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:chocolates-with-hazelnuts,en:milk-chocolates-with-hazelnuts			France, Morocco	en:france,en:morocco			0																																							true	100g	100g					555	kcal			36	g			15	g			49	g			47	g							8.1	g			0.3	g			0.12	g					555	kcal																												en:tray																en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown	e	27	d	23		31018	-5	-10	0	0								App - yuka, Apps
7622210611093	fr							Barre tendre break																				Barre énergétique												156 g	serving	Plastique, Carton	en:plastic,en:cardboard	Milka	milka		Barre chocolatés	fr:barre-chocolates			France	en:france			0																				"Sucre, farine de blé, huiles végétales (colza, palme), beurre pâtissier, pâte de cacao, beurre de cacao, amidon modifié, lactose (de lait), lait entier en poudre, lactosérum en poudre (de lait), lait écrémé en poudre, cacao inaigre en poudre, émulsifiants (lécithine de soja, E476), oeufs en poudre, sel, poudre à lever (diphosphate disodique, carbonate acide de sodium, carbonate acide d'ammonium), arômes (contient lait). Peut contenir sésame."															"Œufs, Gluten, Lait, Soja"	en:eggs,en:gluten,en:milk,en:soybeans	Graines de sésame	en:sesame-seeds		100g	serving	2152	kJ			515	kcal			27	g			11	g			62	g			39	g			2.2	g			4.4	g			0.31	g			0.124	g					2152	kJ																													en:plastic						en:cardboard											4	en:4-ultra-processed-food-and-drink-products	e	23	unknown				-5	-11	1	0	-10							
7622210043931	en				Milka Hazelnut																																			80g		Plastic	en:plastic	Milka	milka		Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates, Chocolates with hazelnuts, Milk chocolates with hazelnuts	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates,en:chocolates-with-hazelnuts,en:milk-chocolates-with-hazelnuts			Australia, France	en:australia,en:france	Spar	spar	0																sugar,cacao butter, skimmed milk powder cacao mass hazelnuts 9% whey powder, milk fat hazeinut paste emulsifiers (soy lecithin, e476), aroma contans min 30% of cacao solids contains milk and nuts,keep it in a dry and cool place, trade pr! td 8 hammel c hallam 2803																			Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans				100g	100g					543	kcal			32	g			17	g			54	g			53	g			2.5	g			7.1	g			0.34	g			0.136	g					543	kcal																													en:plastic															en:chocolate-products	en:sugary-snacks,en:chocolate-products	4	en:4-ultra-processed-food-and-drink-products	e	25	d	23		31018	-5	-10	1	0								App - yuka, Apps, App - InFood
7622210005984	fr							Choco cookie																																135 g		Plastique	en:plastic	Milka	milka		Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Cookies, Cookies au chocolat	en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits,en:chocolate-biscuits,en:drop-cookies,en:chocolate-chip-cookies	en:alpine milk	en:alpine-milk	France	en:france			0																				"secun cu bucatele (29 %) de ciocolată cu lapte alpin. Ingrediente: fäină de grâu, zahar, ulei vegetal de palmier, ou, lapte praf integral, masă de cacão, unt de cacao, sirop de glucoza, zer praf din laste), agenti de afanare (difosfati, carbonati de sodiu), emulsifiant (lecitină din soia), sare, arome, albuş de ou pudră. Poate conține fructe cu coajă lemnoasă. O Fin pe ek. Piškoti s kosčki mlečne čokolade z alpskim mlekom (29%). Sestavine: pšenična moka, sladkor, palmino olje, jajca, polno mleko v prahu, kakavova masa, kakavovo maslo, glukozniup, nični škrob sirotkauprahuz mleka) STedstva za vzhajanje (natrijevi karbonati, difosfati), emulgator (sojin lecitin), jedilna sol, arome, beljakv prahu. Mlečna čokolada vsebuje: kakavovi deli najan) 6. Lahko vsebuje oresčke. O Keksiskomadićima mliječne čokoladesalpskim mlijekom (29 %). Sastojci: pšenično brašno, šećer, palmino ulje, jaja, punomasno mlijeko u prahu, kakao asa, kakaov maslac, glukozni sirup pšenični škrob skrob, sirutka/surutka u prahu (iz mlijeka), tvari za rahljenje/ sredstva za dizanje tijesta (E 500, E 450), emulgator (sojin lecitin), sol/so, arome, jelanjaku prahu. Mijecna cokolada sadrži: kakaovi dijelovi /ukupne suve materije kakao dijelova min. 30%. Može sadržavati orašasto/koštunjavo voće/plodove. Keksi s komadićima mlečne cokolade s alpskim mlekom (29%. Sastojci: pšenično brasno, šečer, palmino ulje, jaja, punomasno mleko u prahu, kakao masa, kakao maslac, glukozni sirup, pšenični skrob, surutka u prahu (iz mleka), sredstv testa (na trijum-hidrogenkarbonat, dinatrijum-difosfat), emulgator (sojin lecitin), so, arome, belance u prahu. Mlečna čokolada sadrži : ukupne suve materije kakao delova min. 30%. Maze da sadrzijezgrasto voće. Proizvajalet Podasndelez Polska Production sp.zo.0., Mazowiecka 5, 09-100 Płońsk, Poljska. Zemlja porekla/porijekla: Poljska. Uvezeno iz: Hrvatska SI/HR/BIH/RS/ME/MK/AL: kontakt@mdiz.com MondeleanasB-dul Dimitrie Pompeiu nr. 5-7, sector 2, 020335 București, România. Informații consumator: 021 2330405, consumator@mdlz.com, www.milka.ro Distribur nde ed5 zin P.P. 19,1236 Trzin, Slovenija. Distributer: Mondelez Zagreb d.o.o., P.P.430,10000 Zagreb, Hrvatska. OUvoznik: NELT d.o.o. Istočno Sa mska bb 71123 1. Sarajevo, Bosna i Hercegovina. Uvoznik: Neregelia d.o.0., Cetinjski put bb, 81000 Podgorica, Crna Gora. O Uvoznik: onge Beograd. Omladinskih brigada 88b. 11070 Beograd, Srbija. ovSKi irup, Mondelē Internationd DFIN PEKOV KI CATELE (29 DE CIO COLATA CULADTE ALPIN"															"Œufs"	en:eggs	"Fruits à coque"	en:nuts		100g	100g					495	kcal			25	g			13				62	g			33	g			1.7	g			5.8	g			0.87	g			0.348	g			0	% vol	495	kcal																													en:plastic															en:biscuits-and-cakes	en:sugary-snacks,en:biscuits-and-cakes	4	en:4-ultra-processed-food-and-drink-products	e	25	c	50		24684	-5	-10	1	0								App - yuka, Apps, App - Open Food Facts
4007993031208	es					Milka Vainilla & Chocolate Heart																																		480 ml	100g	en:container	en:container	milka	milka		Postres, Congelados, Postres helados, Helados y sorbetes, Helado, Tarrinas y bloques de helado, Tarrinas y bloques de helado de vainilla	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-tubs,en:vanilla-ice-cream-tubs			España	en:spain			0																	Leche concentrada desnatada reconstituida, azúcar, grasa de coco, (9 %) trozos de chocolate con leche (con leche de l Alpes) [azúcar, manteca de cacao, (1 %) leche desnatada en polvo de los Alpes, pasta de cacao, suero lácteo dulce en polvo, (0.4 %) materia grasa láctea de los Alpes, emulgente (lecitinas de soja), pasta de avellana, aroma), jarabe de glucosa,  leche concentrada desnatada, suero lácteo dulce concentrado, jarabe de azúcar invertido, leche evaporada, (1,5% chocolate con leche (con leche de los Alpes) [(azúcar, manteca de cacao, pasta de cacao, (0,1%) leche desnatada en polvo de los Alpes, (0.1 %) materia grasa láctea de los Alpes, suero lácteo dulce en polvo, emulgentes (lecitinas de soja, E476)], jarabe de glucosa y fructosa, cacao desgrasado en polvo, emulgentes (monoglicéridos y diglicéridosde ácidos grasos, ésteres lácticos de monoglicéridos y diglicéridos de ácidos grasos), estabilizantes (goma garrofin, goma guar), aroma natural de vainilla, concentrado de zanahoria, vainas de vainilla agotadas en polvo.																		Soja	en:soybeans	Huevos, Gluten, Frutos de cáscara, Cacahuetes	en:eggs,en:gluten,en:nuts,en:peanuts		100g	100g					261	kcal			14	g			12	g			30	g			26	g							3.4	g			0.3	g			0.12	g					261	kcal																																												en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	e	19	b	67	1	39509	-5	-15	1	0								App - yuka, Apps, App - Open Food Facts
7622210719867	es					Choco pause oreo																																		45g		Plástico	en:plastic	Milka,Mondelez	milka,mondelez		Botanas, Snacks dulces, Cacao y sus productos, Chocolates, Chocolates con leche	en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:milk-chocolates			Argentina	en:argentina			0																																								100g	100g																																																																									en:plastic															en:chocolate-products	en:sugary-snacks,en:chocolate-products		unknown			d	23		31004	-5	-10	1	0								App - Open Food Facts, Apps
7622210585691	en				Patamilka aux noisettes			Patamilka aux noisettes																	"Pâte à tartiner aux noisettes et au cacao, saveur noisette"			"Pâte à tartiner aux noisettes et au cacao, saveur noisette"												600 g	20 g	Plastic, Pot	en:plastic,en:pot	Milka	milka		"Breakfasts, Spreads, Sweet spreads, fr:Pâtes à tartiner, Hazelnut spreads, Chocolate spreads, Cocoa and hazelnuts spreads"	en:breakfasts,en:spreads,en:sweet-spreads,fr:pates-a-tartiner,en:hazelnut-spreads,en:chocolate-spreads,en:cocoa-and-hazelnuts-spreads	Cocoa Life	en:cocoa-life	Belgium, France, Réunion	en:belgium,en:france,en:reunion	Auchan,Intermarché	auchan,intermarche	0																sugar, cottonseed oil (20%), whey powder (milk), lean cocoa powder (6,5%), hazelnuts (4%), skim milk powder, emulsifier (soy lecithins), salt, flavors,				Sucre, huile de coton (20%), lactosérum en poudre (de lait), cacao maigre en poudre (6,5%), noisettes (4%), huile de palme (3,5 %), lait écrémé en poudre, émulsifiant  (lécithines de soja), sel, arômes,															Milk, Nuts, Soybeans	en:milk,en:nuts,en:soybeans	Gluten, Nuts	en:gluten,en:nuts		100g	100g	2190	kJ			525	kcal			28	g			7.6	g			64	g			63	g			2.6	g			3.5	g			0.23	g			0.092	g					2190	kJ																												en:pot	en:plastic															en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	e	22	d	35		31032	-5	-10	1	0								App - off, App - yuka, Apps, App - InFood, App - Open Food Facts
